rowid,match_id,hunter,bounty,hunter_time,bounty_time,winner_is_hunter
334,7fa0b228-3bb3-4bee-bfc9-d02f55e8bfdb,3415,6159,100,377,1
335,f7f62848-7a1a-48b5-bcc4-c49e617c9c11,2368,7580,382,196,0
336,c00e820c-8537-4d5e-9095-9ec3e786794a,8606,7580,360,196,0
337,175bc73a-3c2c-4a6c-9c06-0e43e0159bd4,6832,4665,658,351,0
338,74d96994-459c-4876-a7d0-240fce690a26,2584,7322,470,440,0
339,175b0d1f-3c2c-485e-9c06-68a7e015a305,2584,4620,978,74,0
340,0a3e1216-5b8e-48e6-8157-eb34a2e413d0,9554,9303,406,120,0
341,ff45ba47-b5e7-456d-8c57-feaa431a64c9,0312,5222,260,41,0
342,d90cb035-b526-448e-b53d-1a47330f6014,7536,0063,486,1106,1
343,1cf59f13-81bd-4f97-8c12-15fcde39409d,7536,3890,556,1089,1
344,8511dbf6-124a-4646-b155-452c405f4948,7536,3890,400,1110,1
345,d4214a86-47b0-41d8-b415-b372553db109,0231,7580,382,208,0
346,40c3f98c-03f1-4cf2-87fe-595f057c67a5,6465,5222,434,1074,1
347,ba3e244e-78e0-4085-8b2b-8f23d7d2a64b,3415,2270,171,337,1
348,2d78ccac-2431-4f75-ae53-bf1eaa3fdff3,5499,9549,44,160,1
349,f021596e-8a3c-4803-9791-6b4dd4824b36,8710,7580,332,262,0
350,90a70762-fd8d-40d3-831e-4e7f0d3d5dbc,8606,3890,342,1069,1
351,998b45d9-612b-457b-b9dd-5c839d0abe08,0312,8187,359,309,0
352,6ca62acd-e98b-4c57-bb20-2a665acf6dec,6465,5494,1013,625,0
353,cbe3a639-ee21-4deb-b9f0-bf293a74e3d0,0339,4302,520,347,0
354,bedb70d7-da8d-4345-9383-99323536982b,0339,9246,180,203,1
355,16bca030-79f2-4d25-8016-2c0d2d8af0d6,0339,9246,294,35,0
356,7484969e-e8e2-4d92-a347-3ebe9ea3efd4,0339,8035,147,838,1
357,e0e77aaf-fa37-4197-b432-a414672cb993,8606,9448,415,479,1
358,9b51c30c-c189-4313-bb63-9a167fc4c133,5663,9448,491,465,0
359,0882db36-ec8e-4381-b7f1-ad0f1a1d79fa,9155,9448,329,106,0
360,62692744-e5c5-466a-99ab-fbe9e6854aeb,3415,9448,130,353,1
361,ade4c501-d4a7-40fa-8bb5-7f1671b1517d,8606,7322,357,444,1
362,4dc45bd6-4e32-400e-a54a-bed1bf1003ad,0171,5222,168,40,0
363,6d27aa56-8757-44d3-a05a-242936f6faf6,0171,9246,293,254,0
364,44e0936c-8db2-46a7-b67c-861fa7f962d6,0171,8035,122,410,1
365,e570ba03-c780-40ed-ac09-2d724346e84e,4261,5196,1183,490,0
366,1f63e6a8-bd93-4fe6-b850-d17a414b6fd4,0436,8187,824,353,0
367,13d7d481-240c-4d63-a034-9a5ee61b4c7d,0436,9880,99,315,1
368,74d9b1c8-459c-4f79-a7d0-3f4ace69e8a2,6559,5196,404,639,1
369,3954b12a-a14f-444d-b377-f279b77ab705,6559,6040,244,263,1
370,1a9e12f3-9902-46df-bf54-e3bc4698f4ec,3415,0067,162,497,1
371,73e12d0e-7a09-4712-876e-c50aa7617f7e,3518,5222,377,67,0
372,a4a3b8d8-ccd8-421d-ac72-db0929f932c0,8722,9303,659,135,0
373,d42135ca-47b0-4c53-b415-25af553d443e,8722,0362,1863,906,0
374,9e5d686e-e00b-4203-8231-0f80b5aeec43,2368,9246,180,338,1
375,7c893a7d-be85-47e8-a653-8ddfc4ca5a02,0436,5222,336,67,0
376,b236e462-5efb-497e-8c0b-8aec47c3ee80,8606,6735,355,1037,1
377,87a54cf3-c3b3-4afa-9930-61b15160ac55,3415,1318,158,947,1
378,e61a9878-c8c8-49ae-a106-48b8a7135b98,3518,4959,485,800,1
379,8985632b-47c5-47c7-994b-c21e4f54f1bd,6559,2270,323,122,0
380,520f6490-3433-4072-9e89-66104a376d79,8606,5049,447,429,0
381,28bbb6b7-4876-431d-8c4a-8af5e681609b,0436,5049,91,374,1
382,300beefc-57ee-4e9a-be2b-3538ea353164,4261,0431,614,397,0
383,d85aadf1-bbb4-49e2-8e9f-8baec4d9f03c,3415,0431,194,450,1
384,5b47309d-289f-466c-9a4a-11b879800b91,7506,6735,796,194,0
385,55fde7d8-4ae3-4e54-b98a-2c4a46a0f589,8606,8869,195,439,1
386,bfb3a718-962a-450b-9478-e60fb696ed08,7536,0431,436,799,1
387,0a3e7d0e-5b8e-4452-8157-0d30a2e4eab5,0436,4665,171,389,1
388,0ed70fdc-ca3d-4380-a505-a9c13cfb96a6,7379,8035,808,124,0
389,ff4555de-b5e7-4a4a-8c57-640f431a1f0e,7379,6159,516,330,0
390,998b49e1-612b-451e-b9dd-a0a79d0a7ed2,7379,8842,967,598,0
391,fefa84bc-c979-4c9f-a193-999b44be0dc5,5499,5222,917,116,0
392,96f4544c-433a-4dc9-b0e4-85b038ba5267,4261,0431,369,350,0
393,38bee82d-be18-4cbe-b1c1-82b5f576fd83,4261,5222,484,134,0
394,d421feaf-47b0-44f1-b415-bdff553d9cb2,6465,7580,383,219,0
395,939f420e-c7b8-4b6a-b33c-3f7bf3810596,0339,7580,426,233,0
396,736a641d-3501-45c1-b99f-8d62bad4a533,5663,7580,593,231,0
397,89851198-47c5-4f3f-994b-96bf4f54a813,7536,0431,633,246,0
398,0608ed62-b1d8-4c8a-abd9-c47f16a16af2,4261,5222,252,31,0
399,cec27957-e52d-4f10-abd7-558e7a646552,5499,5222,907,109,0
400,ba6dc2b1-d930-4f7d-a0a4-2ca1ed6c64e3,0312,9890,1139,345,0
401,008342d9-7c1a-4cd2-9970-df65fbf24776,0436,0431,749,233,0
402,84900fd4-8fba-45dc-8009-1cc3bfa7ce58,0436,2640,739,95,0
403,6f09d494-37ac-4394-8cdd-0076a930a902,6559,8869,741,754,1
404,b84d9b39-3499-4ea4-8517-2fe08137fd5a,6465,5222,284,74,0
405,a4a338cc-ccd8-4342-ac72-222b29f9dfc2,6465,5494,315,588,1
406,dfb4cca6-5620-4699-b627-20bc85d18190,5663,7580,387,213,0
407,eea5ee0f-f668-4309-9a57-ff3fcbf14620,5663,0431,356,308,0
408,9916682c-a486-4d91-aede-74c640b841b2,8606,5222,245,68,0
409,8097b492-d730-4db9-a466-612b55d4cc79,9155,8869,433,377,0
410,74d9d5d7-459c-4436-a7d0-ecebce696a7d,2529,0431,1162,399,0
411,e0da7a23-173f-4aee-bd82-f7c9d00d87a5,2529,0558,550,1017,1
412,7b0e6cc0-7965-447f-8e69-fde7840bc8ac,5499,7580,30,280,1
413,99acdc06-efb4-4b63-90b6-083df64ee4d6,8606,6735,453,500,1
414,f96a475e-c4ba-45f1-b8d7-937ecf938358,6465,5494,261,1088,1
415,9a485b4c-d00c-4661-b76b-ab9df66f5959,6559,4665,562,55,0
416,4bde9699-ed6b-43e0-9aa1-0c63a0db1e5b,0312,5222,271,151,0
417,3954f988-a14f-40a6-b377-7d77b77a879b,3583,7580,306,212,0
418,9ffe5b35-c2c3-4164-9a71-ccde75ba42a9,0339,0431,123,112,0
419,d430c3d3-9bc1-4503-8b09-9ad63619ab06,0339,8035,735,1123,1
420,fa8aa40f-e98b-43c3-8b31-b9455f293945,0339,9246,212,142,0
421,41ad0411-dfcd-4b07-9f87-95cc247028a1,8606,9254,477,419,0
422,93929286-db78-4a33-a642-edfd8ef41480,6465,6735,493,362,0
423,e0da2efd-173f-4c82-bd82-0c56d00dce69,3040,6068,1081,896,0
424,74d9f0a6-459c-46ab-a7d0-66e2ce6912e4,3040,5222,1994,982,0
425,e0da4338-173f-4c38-bd82-014fd00d7a89,3941,1130,832,393,0
426,bfb37ed3-962a-459c-9478-10f1b6968495,9155,2642,1319,621,0
427,276df1f3-b836-4b57-a585-55ff73a3b9c9,0312,2642,472,667,1
428,e0daeebb-173f-4095-bd82-d5d5d00d2210,9554,0067,379,780,1
429,8851c79f-a3ef-4f86-9045-f1673aefe1ed,2145,6735,429,388,0
430,48cecbe7-6de0-4584-ad76-0bad3faf2177,3518,5222,1581,72,0
431,1137157e-704a-44c8-acb4-83fcd2814c50,5663,8527,1129,393,0
432,fce862cc-f5e7-4284-9ee9-aaf858183beb,6559,2640,583,386,0
433,8ff41a35-e240-407f-b58f-0a0d5566c9c0,7385,1130,1835,344,0
434,47afa32c-c214-4dcb-a8aa-06846091d9a6,3518,8187,347,575,1
435,998be4e2-612b-4101-b9dd-04f19d0ab6b6,4321,1842,420,530,1
436,e727da87-2515-49d5-a15f-09955f79e892,6465,6735,228,428,1
437,1e0ff26e-3f2d-4381-810a-f53d071de330,4789,4842,511,556,1
438,6619ff7e-ee67-48ac-b466-eb10a53b7090,4540,4842,325,531,1
439,7b4a0d90-f0a8-4c31-9eb6-c094bfdad389,3518,4842,276,92,0
440,53307c19-322a-427c-9dd3-a3e38d3a6d2e,6559,0431,419,336,0
441,3404d0fb-9ee9-456f-a707-533258492f92,0436,6779,502,694,1
442,4c72e79b-d521-4e78-8f53-0082bcbcfcb7,0436,0067,233,635,1
443,41e1b5c9-90e0-445f-b11e-23a1acb80ad6,3518,4302,467,257,0
444,175ba6e9-3c2c-44c6-9c06-c5d9e015695b,5635,6735,1224,679,0
445,39540b98-a14f-43e7-b377-07cab77a7976,7428,6159,542,350,0
446,4f24ca40-38ab-4e24-b5d2-0ae2a2f05a4a,5635,6735,638,354,0
447,f2919aff-0b6e-46b6-aed3-07adc7491e42,3583,4063,1148,273,0
448,4d33b875-3f64-4eff-82ca-a512c39e7a74,8606,4063,1014,336,0
449,7b460771-3738-44a5-991a-dc0eae970256,0436,0063,102,510,1
450,afaea206-46a0-41a2-ac7d-90eeafda745a,6448,9246,392,82,0
451,4e2dd2ae-6955-4a98-8ccf-2e1514fd034f,8606,9246,425,99,0
452,f41a077a-6cb3-49a3-a2ef-d6b5ac21b12c,6448,9246,450,229,0
453,3954f981-a14f-497c-b377-1751b77a4623,3823,9246,190,543,1
454,9811965c-2992-4433-97ee-fb83ab47f83c,6448,9246,252,170,0
455,49d68c5c-bc6b-4b5b-88fb-9e2f4bc31646,0171,9246,234,326,1
456,fab5d8a0-fbfa-4235-ade3-56265a98711c,0339,9246,16,21,1
457,bd467957-c177-40bc-b7cf-9e3a6a679282,0171,8187,419,506,1
458,2814cd1b-c162-4696-ab2a-a1357d9d8d8d,0436,6127,254,93,0
459,4d23f9f0-e000-4d7e-a56e-7a3d3ee7278c,0339,5222,769,1444,1
460,1e0f8c5e-3f2d-4402-810a-8af4071d9b11,5663,8035,331,236,0
461,44a49236-5f6e-4f0f-9fe3-dc2dff9e74fd,6448,8035,452,301,0
462,4f243e3f-38ab-4455-b5d2-1fe3a2f0d30f,3823,8035,328,209,0
463,8d90b8fd-3226-437c-8af3-ea07436d0a94,8606,8035,344,137,0
464,175b532e-3c2c-4aa9-9c06-8beae01538ea,7603,8035,812,64,0
465,c0fda29d-1f93-477e-b9e3-1f9fadfc51e5,6448,9937,460,614,1
466,2e904606-57e1-472d-b458-7f30d8817fb6,0436,9937,323,2660,1
467,94a69e10-cc94-4ef6-9f4f-000149587027,7428,7580,208,250,1
468,f021e6da-8a3c-468a-9791-2ec7d482c516,8606,5196,213,603,1
469,2941e82c-99e8-41d3-a7b6-164ca000958a,4789,5222,481,68,0
470,8fe39cb3-607b-4382-b27e-ee9c4b135212,4789,2690,481,479,0
471,ebff2b0e-60de-4751-91cf-c451928fc037,4789,2690,194,267,1
472,e080b556-98c9-489d-a036-831aed0c672b,4789,0362,1156,443,0
473,6897adf6-092c-4ffa-86e4-00d7073f700c,7428,8035,243,207,0
474,3954c7e1-a14f-4945-b377-92e7b77aef46,5635,6735,201,205,1
475,6897692e-092c-44aa-86e4-aa57073f88a5,9926,5196,558,538,0
476,688c9e4d-cb09-4559-bd9d-53340bbecf38,9926,4665,482,1179,1
477,3d20a09f-ca4d-471a-a8e7-26ba9486783e,9926,2640,878,121,0
478,8ff4ef68-e240-4ae7-b58f-d2cb5566785b,7616,2640,414,324,0
479,ba6d0bbc-d930-4f17-a0a4-0995ed6cc37a,4321,2270,318,416,1
480,e0da1c32-173f-4b28-bd82-40d0d00df141,8606,5222,163,820,1
481,f29103db-0b6e-418e-aed3-86c5c7494f93,5635,6735,265,802,1
482,40c3844a-03f1-4d2b-87fe-fb64057c5ae8,2145,0067,252,604,1
483,8fe3fe11-607b-4f56-b27e-b7694b130d97,5663,0362,344,426,1
484,376ec879-abe9-4dbd-b65b-d52580f14f04,4540,0362,310,425,1
485,45415825-6ca5-4b7d-9778-261ee7b6f431,4540,0362,2668,1916,0
486,7b466840-3738-49cd-991a-4e67ae97f0e2,4540,0362,823,665,0
487,2e900898-57e1-4512-b458-f94ed8814fca,4540,0362,423,555,1
488,b21387dc-8ce2-4eb5-90c5-97d99231b179,4540,0362,1592,838,0
489,ea83f5ed-de45-4cf5-9a76-13683af75c2a,4540,0362,1262,634,0
490,b93f7d1e-eb6b-4eae-8425-80aa1b89a8c8,4540,0362,310,348,1
491,9e3336d5-0c81-4fa1-a4a4-d390c6748eba,4540,0362,312,305,0
492,52ee8b9e-d2d9-4f79-87da-c82cba03f370,4540,0362,336,61,0
493,5172ce07-ee10-4993-819b-551c74184c14,4540,0362,325,402,1
494,74d99755-459c-4c42-a7d0-dc50ce69463d,9554,7580,383,207,0
495,1cf56d4b-81bd-4238-8c12-d5b7de39c1f2,5635,2270,474,316,0
496,1f827ee3-5b7d-4835-ac1f-b6f8e9f16a14,3518,4620,357,63,0
497,4f24a4e9-38ab-48be-b5d2-7eeaa2f04e09,2584,4302,765,253,0
498,8511a301-124a-4d72-b155-8240405fc52a,5635,6735,203,462,1
499,934c7ddb-2191-4a43-987f-394127ebb410,4540,2690,347,842,1
500,7030a7ff-2bff-4f1c-8749-aa9aa7269ae5,4540,6779,990,852,0
501,6ea4f3d1-ce66-4e9c-a56c-abb04e185243,4540,1911,354,1261,1
502,8b526b60-d2d3-428c-8667-9b80d8a916bf,4540,4665,334,257,0
503,74d9552d-459c-4559-a7d0-d648ce697127,8606,4842,228,201,0
504,175bbccf-3c2c-43f9-9c06-4486e015c7b8,8606,5222,291,103,0
505,ebff0d15-60de-45cf-91cf-caa1928f5499,5663,5024,318,3231,1
506,e0804c52-98c9-42ae-a036-26fded0c11bd,5663,2640,517,66,0
507,294123db-99e8-4416-a7b6-7675a00073a6,5663,4665,350,365,1
508,ea830451-de45-4ee5-9a76-0d6e3af7a73b,0436,2640,586,42,0
509,bae58699-e2e5-4f90-86c1-c8a0ed738862,0436,0362,73,309,1
510,b2132a28-8ce2-4380-90c5-a70b92318b35,0436,4620,967,292,0
511,51c4cba0-3d98-4748-9d8d-a1f8a6622c5a,0436,8035,321,47,0
512,6487bfd8-6dad-4daa-8e70-3509b9422ea5,0312,3956,879,10079,1
513,37351b85-de59-4637-bfeb-c010d9976136,0312,8842,511,615,1
514,4832f9bd-7a25-4050-9f78-47fe3087d3a2,0312,8035,560,303,0
515,4acde0a1-24bc-4d9f-93dc-98433afe2c9a,4789,5222,865,1147,1
516,9d5cd9ef-60d3-469f-b3ce-46a12fbe062c,9155,1911,313,505,1
517,9a48395e-d00c-47d3-b76b-a904f66f41d4,9155,1318,395,652,1
518,934c1720-2191-42ae-987f-d5c127ebe19a,0436,0362,391,99,0
519,08822bf7-ec8e-48b8-b7f1-8dcd1a1d2db9,8606,3956,175,280,1
520,851185bb-124a-4a99-b155-1d33405f3ee7,8606,3955,374,189,0
521,e426945b-e034-4067-863e-680ca60694b9,0312,3955,138,346,1
522,175bb5e7-3c2c-42af-9c06-50fae0153f35,9554,1318,436,636,1
523,ac756c7a-fc3b-488d-8c2e-1368229dbb3e,3518,4302,711,147,0
524,73e103f7-7a09-46df-876e-f4e0a7612bc2,4540,5222,320,101,0
525,b7eef17b-4983-4dd4-8c76-1efca8bf627f,0312,3956,645,1413,1
526,6f0912fa-37ac-4129-8cdd-56fba930c1b5,8606,1318,226,240,1
527,bfb382eb-962a-47b7-9478-6d43b6966b1f,4814,4665,872,119,0
528,175b6174-3c2c-4ac3-9c06-0a95e0155a21,9428,5222,570,49,0
529,2ffeb3e1-a085-487b-b018-61aee545eedf,5499,9448,256,409,1
530,0d4324b0-c287-4c60-944a-76fd15b30013,5499,4842,40,298,1
531,e61a2462-c8c8-44b3-a106-4295a713b6d7,4540,3956,834,177,0
532,8097be0f-d730-4ea7-a466-ccd355d4bd23,8606,1222,343,746,1
533,9a4812da-d00c-4cdb-b76b-7501f66f8f91,8606,6364,332,425,1
534,6f09fdab-37ac-4c12-8cdd-bc42a930ff2a,7536,7221,391,1073,1
535,0882d1a6-ec8e-4a48-b7f1-f6041a1d3e06,7536,6735,547,520,0
536,d90c53f2-b526-446e-b53d-9418330f1d0f,5635,6735,988,35,0
537,3735647b-de59-4a4c-bfeb-58c7d9971954,4321,4063,302,510,1
538,4bdecb92-ed6b-47b2-9aa1-a678a0dbb1c7,4321,8035,282,287,1
539,276da6a5-b836-4d6b-a585-6c9873a38b91,4321,8842,382,858,1
540,80979365-d730-4701-a466-4fcf55d4e9e6,7536,7221,381,1085,1
541,24de9975-af36-43c0-a4bd-107159ede2b9,5499,7580,117,292,1
542,f0219d86-8a3c-4270-9791-a82ad482d48f,0639,9090,481,499,1
543,e0da7d1b-173f-4de7-bd82-ecafd00d0d93,0639,3955,299,981,1
544,0afe824a-e39a-4304-8391-b41ac7d275d1,4261,4063,424,402,0
545,cf4ca5c8-9969-43bc-aeb1-5aebd7ede461,8606,7553,236,385,1
546,b5305aec-d103-48f5-8f7f-02b76f3757e2,8606,9448,310,137,0
547,74d98adc-459c-49f6-a7d0-8cbece69621f,0639,9448,291,200,0
548,d42194d7-47b0-4c91-b415-d65a553de813,2145,9448,304,375,1
549,4acd3a04-24bc-4e97-93dc-dd0d3afeb00c,5663,9448,347,400,1
550,ba52e8f3-ee39-4880-8b85-499e1223f6b7,4261,8869,599,1465,1
551,ac88c1df-2483-4a8b-a36c-861731ba7e68,5499,6779,188,892,1
552,679cc9a3-4154-47b1-9954-350998f88bd9,0312,5222,521,189,0
553,f5ed677e-ca6a-484b-bda5-5f177b14f233,5499,1318,38,497,1
554,eb4c9eef-0e3a-4b18-90ca-fa692d562e10,8606,0864,1106,477,0
555,abcb592d-b331-42b2-a485-5c7882fb3097,8606,2640,180,202,1
556,fce8cd82-f5e7-4e58-9ee9-d47858183632,9155,4620,492,204,0
557,4f24ca77-38ab-4e96-b5d2-15f8a2f0043f,7603,4620,86,22,0
558,f02132e4-8a3c-4115-9791-e594d482afec,7603,5196,159,735,1
559,e0daf7cd-173f-4766-bd82-6309d00d4b3f,7603,9637,95,362,1
560,74d9a001-459c-4a23-a7d0-9f1fce69ed8e,7603,6364,127,590,1
561,688c32ae-cb09-4632-bd9d-1b1c0bbe8f47,7428,7580,233,251,1
562,377db5a4-c50d-4756-8ef7-1041afab996e,6330,7580,340,215,0
563,b93f7cb6-eb6b-49c4-8425-ad921b89f50c,0436,4302,233,917,1
564,9e33ad7b-0c81-4034-a4a4-1396c67439d5,0436,6364,569,882,1
565,175bf34c-3c2c-475f-9c06-7093e015f1c0,0639,3956,303,790,1
566,4f2444a5-38ab-40f0-b5d2-05b9a2f000ca,0639,7221,807,55,0
567,0ec650cd-7f16-47a3-b154-6eda81cf34d4,8606,7580,832,224,0
568,97a62802-d01a-46df-a4ff-9ca7b9843dcd,8606,6978,284,3944,1
569,6ca69415-e98b-4bb5-bb20-e07d5acfd6c9,2145,8035,482,464,0
570,2ee52318-baca-4684-b71d-b4b1c1167228,2145,9937,407,169,0
571,f8855105-1aad-4185-aa07-8967caab5560,8606,5024,369,1055,1
572,f41a9581-6cb3-41dc-a2ef-65e2ac21c46a,1995,5024,236,724,1
573,395474c2-a14f-4b12-b377-f378b77a0526,2584,4620,512,446,0
574,ea8c59ca-4285-4b22-a5a9-e5445990f1cd,4261,5222,184,43,0
575,6f6eb601-1837-48be-bbd9-39ee965a2d30,4261,2270,198,1060,1
576,322943ed-e5a6-4738-b891-5375728e5b3e,4261,6040,586,1558,1
577,13d3d462-315c-4ebb-ab8d-d65f085e0a26,4261,8527,587,458,0
578,48ce7f7b-6de0-49ae-ad76-cd8c3faf7a24,4540,5222,189,985,1
579,2ee57d15-baca-461e-b71d-fc27c116c9df,0231,6040,521,28,0
580,39541323-a14f-4266-b377-bfefb77aa056,7603,4620,45,123,1
581,f7f6f5d7-7a1a-45db-bcc4-0d4b617cc120,3578,4620,289,22,0
582,22ca78b4-ca82-4810-b0de-7d76b57004a7,5499,5024,325,90,0
583,783f334c-8334-4972-b649-d2ab66381d36,4261,5222,325,73,0
584,1ac134cb-76c1-4335-9021-9c69dd934d49,4261,7221,402,18,0
585,47af9480-c214-47bc-a8aa-20b360919471,4540,7119,392,1352,1
586,f2912f8c-0b6e-429d-aed3-132bc7497f07,2584,2270,411,68,0
587,f021c414-8a3c-48b7-9791-01aad482cefa,6567,0558,435,1151,1
588,e0dad467-173f-46a4-bd82-a187d00d9604,6567,2642,404,613,1
589,d4dacc22-1e77-486e-9eb2-0d54dbf89544,4789,5222,435,25,0
590,f15a3a2f-a2b3-4e0b-a762-3590062739d2,4789,5222,830,25,0
591,73e1366d-7a09-4621-876e-eabba7618143,3415,5222,868,68,0
592,74d9900a-459c-4ee7-a7d0-df62ce692821,3941,4022,227,266,1
593,175b2645-3c2c-4364-9c06-15a5e015f90f,3941,4620,178,134,0
594,39546bff-a14f-4895-b377-d337b77abfc2,0639,9268,994,688,0
595,d5bee875-8d52-49d6-9242-42465f370a26,8606,7221,377,1059,1
596,fac712d9-5f30-400d-bcc5-132c6cb959fd,8606,4620,347,308,0
597,e61ab706-c8c8-4d03-a106-1d08a713b7d0,3415,1842,150,370,1
598,4f248c25-38ab-445d-b5d2-757ea2f0b4aa,9554,2270,383,211,0
599,1cf55752-81bd-4634-8c12-cb40de39c13d,2584,4620,516,461,0
600,648708a1-6dad-42d6-8e70-7be7b94251f3,4321,4063,379,1073,1
601,48ce8e4e-6de0-4ba3-ad76-b1e03faf0b64,3415,4063,118,385,1
602,5088303d-47fe-43ee-b91b-c43843420e20,4261,5222,295,33,0
603,d7444e36-9e4b-45d5-b915-e7ba06d26f51,8606,4063,1693,2148,1
604,47af1a65-c214-4df6-a8aa-2c1b60918589,3415,2128,140,912,1
605,b648e215-6efa-4f36-a300-b4fd0b737e81,8606,8527,330,92,0
606,7b4a5f63-f0a8-4c18-9eb6-5ad8bfdae987,3415,2642,145,588,1
607,17a51cf5-29b6-4ece-b72a-a17ebbc63efb,2368,6364,400,196,0
608,2effc3ee-c5af-4823-b0ba-5f193f0a0cd7,8606,1130,318,158,0
609,11786c10-b9ae-487d-887d-43bcfeacaaa5,8606,6159,385,1021,1
610,d90c4774-b526-4dbf-b53d-9f49330f8201,2584,2642,398,380,0
611,41e16da5-90e0-4e33-b11e-2a3facb887f2,3415,0636,124,1502,1
612,8ff454af-e240-494c-b58f-cef25566756c,3578,5222,935,209,0
613,1980db72-ab27-4203-a78b-77c12a12cfcd,4789,5222,499,143,0
614,9ecef579-40be-4229-95ac-bcd6cdf94246,8606,2270,231,366,1
615,85117b1a-124a-4a08-b155-2404405fc1b1,2584,5024,477,253,0
616,bfb3aa8a-962a-4d73-9478-25d1b696d66e,2584,6364,259,258,0
617,f2917cac-0b6e-40b6-aed3-9fa7c7494ec0,7603,4620,98,453,1
618,d979303b-f1f6-419f-85d5-59735c04836d,6448,4620,1603,93,0
619,0ec67aba-7f16-4b63-b154-649981cf685d,3656,4620,595,266,0
620,1f8262bb-5b7d-4b62-ac1f-2347e9f1efde,3415,4620,845,178,0
621,809b0cad-17c0-43eb-a2cf-ea74a0a19c3d,4261,1318,343,639,1
622,97a6a58a-d01a-4e18-a4ff-86beb9849583,3656,2642,724,292,0
623,ac75388c-fc3b-4d66-8c2e-d193229d866c,3415,9937,134,457,1
624,0642ad3b-725a-4cfd-9205-9e16c69887c6,4261,1130,243,336,1
625,18c227a1-2535-4c8f-9d18-1c662b0019bd,8606,2128,194,551,1
626,a470efa8-1538-4d7a-8513-f75911d6331d,8606,5222,179,826,1
627,4cad5e8f-35ff-48dd-908b-305b0b529b8b,6465,6040,639,321,0
628,b662326f-cc54-48c7-942a-81feb39d711f,7506,2128,2862,1087,0
629,a4a311cc-ccd8-4011-ac72-3e6e29f98555,0231,4620,378,76,0
630,5cf8e886-e41f-49fb-8d3e-a28060f92eef,4261,4665,325,337,1
631,3993ce9b-d333-4109-8e0c-e92921492ca9,8606,6153,268,338,1
632,99661e24-b7e0-4b57-a944-c3f5a59a073d,8606,9653,256,462,1
633,6f0935fe-37ac-46af-8cdd-ee0ea930b276,3671,9653,342,877,1
634,f291d51b-0b6e-4024-aed3-7b6dc749aa67,3823,0431,109,609,1
635,340438d6-9ee9-4410-a707-755858495109,3671,0431,374,406,1
636,bfb3979a-962a-4dfd-9478-107bb696bfdb,3671,2880,417,425,1
637,b4107230-da2f-4618-a642-6fd07cf93362,4789,4620,575,78,0
638,57493eac-d3e8-4624-ad94-18301fdbbac8,4261,5222,947,126,0
639,8985a0ab-47c5-4635-994b-de964f5491b6,2584,5222,653,75,0
640,8fa9550e-30c6-456a-88db-f26aaa55b684,8606,0431,349,411,1
641,1cf5a704-81bd-4ab2-8c12-ed79de39bae3,3823,9653,459,131,0
642,ae46d44f-3c0c-436c-baaa-e6ca1233351e,3415,5013,163,176,1
643,f2f2603c-bb6a-49cd-9694-74b0b5bb1212,3415,4322,95,623,1
644,89287821-5f29-499c-a6e0-d9c4dbebfaf3,3415,6153,97,557,1
645,9d5c426d-60d3-46a2-b3ce-c08e2fbe5e7b,2584,4620,239,139,0
646,79558815-b5d3-496b-af52-19eca7814342,4261,2640,280,441,1
647,60d47b7d-34ae-4447-b1c9-d32e78150e72,3415,0864,9,412,1
648,c25718f2-74db-431a-a50b-acdac5508be4,8606,2640,259,273,1
649,f0f8027c-415e-413f-a853-19c7b06b5ca2,3415,1318,124,748,1
650,b84d9776-3499-4221-8517-3fb28137aab8,8722,5222,39741,73,0
651,424ffb76-f355-4ae5-ab02-9d55ac644142,3415,5222,165,126,0
652,3954c57a-a14f-4ab7-b377-6804b77ab238,9554,0431,505,206,0
653,c8c06c48-97a3-4551-a4f5-a0cafa0e13e4,4261,3841,450,1854,1
654,d90c1b86-b526-4280-b53d-b55d330fd4f9,3823,7119,2749,2526,0
655,85115f1f-124a-456f-b155-e134405fcb94,3823,8869,237,439,1
656,b2eb00d4-f2c5-4817-becd-2ad31c46774d,8606,2642,239,326,1
657,1350e41a-9c60-4d07-9361-f51ade2aa41d,8606,6040,358,546,1
658,dfe72021-cb8f-4c1e-8a54-33be156c0811,8606,2270,177,156,0
659,e146fa2b-1d09-43b5-bc28-7d27672a6d1a,3415,4479,160,616,1
660,dcc288b0-faa3-4e0d-afc3-bcf1e739b9d3,3415,2640,96,205,1
661,f62346a7-8235-4293-a5af-aee26fee26d7,8606,6364,436,87,0
662,2a537d88-2405-4633-b5f2-4992b74c3e43,8606,4479,257,612,1
663,3d200c7d-ca4d-4a15-a8e7-97bb9486fef3,7428,0431,269,135,0
664,898577b8-47c5-4696-994b-1c9f4f54b75b,3823,0431,263,145,0
665,bfb39235-962a-4465-9478-4384b696a4ea,3823,2270,532,1195,1
666,16ad44e4-0cbc-404f-af76-c4ff6121aa6a,8606,3058,308,564,1
667,c94d13b3-dc22-484c-9782-76ccf1cae93c,4321,3058,294,369,1
668,5cc7076b-ba7f-4888-8b94-26d56448ba47,3578,1749,1557,881,0
669,02c9d27c-282b-4588-98f7-87dd75f4312a,3415,4479,208,548,1
670,1751eacb-74fc-47d4-b163-a2ebed053dc9,8606,0864,222,483,1
671,a380f7ca-6548-4460-a21e-eff08fac0374,8606,2640,248,287,1
